id,predictions
161917,"[6, 0.882, 0.584, 0.486, 0.462, 0.277, 8, 0.608, 0.199, 0.586, 0.153, 0.168, 3, 0.569, 0.506, 0.259, 0.226, 0.196, 8, 0.364, 0.623, 0.482, 0.396, 0.271]"
142573,"[6, 0.813, 0.371, 0.511, 0.373, 0.252, 9, 0.812, 0.348, 0.922, 0.263, 0.154]"
60266,"[7, 0.75, 0.426, 0.363, 0.329, 0.444, 6, 0.627, 0.433, 0.467, 0.315, 0.223, 9, 0.53, 0.423, 0.929, 0.155, 0.128, 8, 0.259, 0.659, 0.514, 0.157, 0.133]"
8205,"[7, 0.608, 0.41, 0.433, 0.413, 0.482, 8, 0.483, 0.253, 0.505, 0.235, 0.31, 6, 0.396, 0.408, 0.553, 0.368, 0.23, 9, 0.338, 0.397, 0.92, 0.26, 0.15, 9, 0.284, 0.413, 0.951, 0.228, 0.09]"
116947,"[6, 0.842, 0.261, 0.535, 0.323, 0.215, 3, 0.602, 0.278, 0.333, 0.406, 0.207, 3, 0.365, 0.288, 0.335, 0.291, 0.194, 9, 0.334, 0.281, 0.928, 0.127, 0.053]"
40023,"[4, 0.943, 0.535, 0.576, 0.31, 0.473, 9, 0.444, 0.53, 0.909, 0.099, 0.085, 7, 0.439, 0.532, 0.518, 0.323, 0.635, 2, 0.357, 0.532, 0.364, 0.327, 0.345, 9, 0.258, 0.528, 0.882, 0.111, 0.13]"
152726,"[4, 0.977, 0.256, 0.721, 0.23, 0.321, 9, 0.692, 0.267, 0.914, 0.16, 0.094, 2, 0.447, 0.294, 0.485, 0.355, 0.264, 8, 0.387, 0.426, 0.613, 0.177, 0.082, 3, 0.293, 0.251, 0.473, 0.212, 0.206]"
134101,"[2, 0.843, 0.497, 0.312, 0.379, 0.313, 6, 0.812, 0.498, 0.479, 0.305, 0.249, 9, 0.381, 0.473, 0.894, 0.127, 0.129, 3, 0.377, 0.582, 0.321, 0.194, 0.271]"
9083,"[3, 0.817, 0.51, 0.315, 0.151, 0.157, 2, 0.742, 0.487, 0.33, 0.305, 0.211, 6, 0.735, 0.515, 0.531, 0.263, 0.222, 9, 0.53, 0.482, 0.896, 0.194, 0.11, 9, 0.295, 0.494, 0.906, 0.163, 0.093]"
190772,"[2, 0.936, 0.38, 0.319, 0.363, 0.296, 4, 0.932, 0.387, 0.642, 0.326, 0.417, 4, 0.769, 0.499, 0.647, 0.556, 0.419, 3, 0.638, 0.403, 0.312, 0.113, 0.264, 9, 0.27, 0.382, 0.866, 0.139, 0.115]"
167653,"[8, 0.845, 0.354, 0.636, 0.188, 0.327, 2, 0.633, 0.565, 0.294, 0.404, 0.254, 9, 0.569, 0.512, 0.842, 0.219, 0.096, 6, 0.395, 0.537, 0.48, 0.35, 0.33, 7, 0.308, 0.543, 0.402, 0.369, 0.473]"
18136,"[7, 0.931, 0.514, 0.403, 0.375, 0.403, 9, 0.75, 0.426, 0.904, 0.169, 0.088]"
166717,"[3, 0.881, 0.479, 0.377, 0.153, 0.223, 2, 0.811, 0.516, 0.389, 0.372, 0.348, 9, 0.618, 0.532, 0.915, 0.28, 0.157]"
128343,"[4, 0.999, 0.62, 0.664, 0.316, 0.471, 2, 0.861, 0.609, 0.317, 0.374, 0.328, 8, 0.578, 0.447, 0.71, 0.23, 0.322, 9, 0.474, 0.588, 0.921, 0.203, 0.089, 3, 0.312, 0.623, 0.396, 0.118, 0.116]"
130027,"[5, 0.722, 0.532, 0.544, 0.287, 0.132, 3, 0.563, 0.562, 0.368, 0.298, 0.283, 9, 0.413, 0.531, 0.825, 0.165, 0.111, 6, 0.344, 0.539, 0.544, 0.309, 0.14, 9, 0.257, 0.534, 0.841, 0.158, 0.081]"
113476,"[5, 0.709, 0.453, 0.539, 0.351, 0.168, 6, 0.7, 0.452, 0.545, 0.361, 0.158, 3, 0.614, 0.465, 0.404, 0.251, 0.155, 9, 0.533, 0.397, 0.874, 0.244, 0.108, 3, 0.396, 0.438, 0.273, 0.221, 0.158, 9, 0.369, 0.397, 0.901, 0.245, 0.1, 3, 0.278, 0.458, 0.344, 0.284, 0.293]"
67891,"[3, 0.533, 0.382, 0.428, 0.34, 0.308, 9, 0.393, 0.373, 0.9, 0.086, 0.108]"
181777,"[2, 0.905, 0.483, 0.359, 0.419, 0.301, 9, 0.772, 0.419, 0.933, 0.162, 0.113, 6, 0.496, 0.509, 0.597, 0.457, 0.383, 9, 0.4, 0.421, 0.949, 0.164, 0.086, 7, 0.264, 0.487, 0.461, 0.44, 0.481]"
108640,"[4, 0.852, 0.517, 0.615, 0.347, 0.538, 8, 0.718, 0.372, 0.679, 0.208, 0.332, 6, 0.44, 0.514, 0.621, 0.349, 0.549, 3, 0.295, 0.504, 0.26, 0.251, 0.185, 9, 0.276, 0.485, 0.926, 0.116, 0.105]"
79060,"[6, 0.876, 0.541, 0.528, 0.296, 0.222, 7, 0.473, 0.539, 0.46, 0.293, 0.359, 9, 0.439, 0.531, 0.893, 0.106, 0.08]"
116495,"[6, 0.53, 0.677, 0.495, 0.301, 0.234, 3, 0.505, 0.698, 0.261, 0.368, 0.267, 3, 0.35, 0.713, 0.301, 0.325, 0.181]"
17405,"[4, 0.979, 0.496, 0.625, 0.215, 0.302, 9, 0.403, 0.52, 0.829, 0.141, 0.066, 9, 0.368, 0.519, 0.811, 0.15, 0.102, 3, 0.285, 0.489, 0.368, 0.215, 0.238, 2, 0.274, 0.478, 0.361, 0.267, 0.264]"
20526,"[4, 0.648, 0.464, 0.742, 0.263, 0.436, 8, 0.63, 0.428, 0.54, 0.289, 0.199, 3, 0.415, 0.568, 0.354, 0.222, 0.175, 8, 0.401, 0.431, 0.481, 0.297, 0.296]"
58253,"[8, 0.87, 0.637, 0.736, 0.155, 0.251, 8, 0.624, 0.632, 0.683, 0.161, 0.353, 3, 0.473, 0.49, 0.35, 0.253, 0.271, 7, 0.326, 0.504, 0.354, 0.303, 0.273]"
45639,"[7, 0.852, 0.619, 0.536, 0.332, 0.369, 6, 0.612, 0.62, 0.543, 0.336, 0.36, 9, 0.443, 0.585, 0.916, 0.205, 0.117, 2, 0.443, 0.578, 0.434, 0.43, 0.417, 7, 0.425, 0.62, 0.49, 0.38, 0.445]"
185581,"[4, 0.969, 0.464, 0.658, 0.292, 0.387, 4, 0.937, 0.463, 0.553, 0.292, 0.595, 9, 0.69, 0.466, 0.907, 0.261, 0.113, 7, 0.671, 0.452, 0.528, 0.313, 0.644, 8, 0.626, 0.627, 0.469, 0.15, 0.132]"
115659,"[3, 0.815, 0.479, 0.298, 0.348, 0.242, 9, 0.734, 0.42, 0.921, 0.151, 0.135, 8, 0.45, 0.264, 0.617, 0.201, 0.285, 6, 0.409, 0.454, 0.494, 0.252, 0.262, 8, 0.289, 0.234, 0.613, 0.269, 0.32]"
120690,"[2, 0.979, 0.458, 0.335, 0.435, 0.374, 9, 0.744, 0.545, 0.925, 0.261, 0.129, 5, 0.321, 0.482, 0.47, 0.243, 0.13]"
170336,"[4, 0.965, 0.491, 0.676, 0.256, 0.422, 8, 0.642, 0.646, 0.815, 0.273, 0.262, 2, 0.565, 0.498, 0.352, 0.35, 0.316, 8, 0.439, 0.557, 0.825, 0.453, 0.239, 9, 0.406, 0.562, 0.883, 0.358, 0.131, 3, 0.366, 0.492, 0.409, 0.177, 0.128, 3, 0.278, 0.497, 0.359, 0.346, 0.316, 9, 0.27, 0.459, 0.895, 0.169, 0.111, 9, 0.252, 0.46, 0.912, 0.157, 0.078]"
52071,"[2, 0.822, 0.547, 0.419, 0.341, 0.253, 3, 0.699, 0.532, 0.42, 0.209, 0.236, 9, 0.687, 0.501, 0.848, 0.153, 0.079, 6, 0.603, 0.537, 0.563, 0.242, 0.114, 5, 0.6, 0.54, 0.565, 0.245, 0.114]"
83550,"[7, 0.902, 0.499, 0.442, 0.468, 0.422, 9, 0.552, 0.601, 0.909, 0.218, 0.167, 9, 0.312, 0.607, 0.931, 0.202, 0.13, 4, 0.286, 0.587, 0.807, 0.247, 0.371, 9, 0.282, 0.615, 0.97, 0.192, 0.06]"
86349,"[4, 0.908, 0.552, 0.683, 0.387, 0.58, 9, 0.373, 0.518, 0.917, 0.175, 0.148, 4, 0.308, 0.597, 0.803, 0.366, 0.369, 9, 0.292, 0.516, 0.858, 0.181, 0.26, 2, 0.286, 0.532, 0.439, 0.396, 0.549, 8, 0.269, 0.327, 0.671, 0.245, 0.204, 9, 0.266, 0.517, 0.946, 0.179, 0.098]"
15030,"[6, 0.964, 0.482, 0.546, 0.489, 0.363, 2, 0.863, 0.529, 0.335, 0.349, 0.321, 9, 0.745, 0.502, 0.893, 0.207, 0.13, 9, 0.632, 0.507, 0.912, 0.2, 0.092, 7, 0.307, 0.477, 0.463, 0.454, 0.542]"
105606,"[9, 0.797, 0.6, 0.914, 0.236, 0.133, 6, 0.744, 0.63, 0.529, 0.346, 0.261, 8, 0.607, 0.831, 0.457, 0.189, 0.229, 2, 0.518, 0.62, 0.358, 0.391, 0.339, 3, 0.287, 0.632, 0.332, 0.346, 0.284]"
138420,"[7, 0.947, 0.496, 0.445, 0.279, 0.429, 8, 0.929, 0.328, 0.657, 0.207, 0.155, 9, 0.698, 0.482, 0.912, 0.16, 0.144, 2, 0.279, 0.52, 0.435, 0.337, 0.437]"
64292,"[6, 0.558, 0.479, 0.455, 0.276, 0.188, 9, 0.445, 0.476, 0.898, 0.129, 0.169, 8, 0.255, 0.692, 0.511, 0.218, 0.229]"
187099,"[2, 0.846, 0.541, 0.374, 0.386, 0.314, 9, 0.631, 0.548, 0.915, 0.102, 0.133, 6, 0.616, 0.54, 0.535, 0.31, 0.164]"
44651,"[7, 0.496, 0.51, 0.444, 0.373, 0.437, 9, 0.348, 0.504, 0.903, 0.151, 0.06, 8, 0.3, 0.618, 0.479, 0.227, 0.133, 9, 0.297, 0.502, 0.912, 0.149, 0.053]"
1372,"[2, 0.964, 0.486, 0.326, 0.404, 0.343, 6, 0.733, 0.496, 0.471, 0.334, 0.184, 3, 0.657, 0.496, 0.331, 0.151, 0.114, 5, 0.624, 0.493, 0.471, 0.321, 0.184, 3, 0.442, 0.497, 0.275, 0.277, 0.241, 9, 0.323, 0.446, 0.888, 0.14, 0.182]"
70107,"[2, 0.69, 0.582, 0.41, 0.405, 0.244, 7, 0.517, 0.563, 0.493, 0.336, 0.405]"
67514,"[6, 0.883, 0.469, 0.5, 0.246, 0.276, 9, 0.688, 0.479, 0.908, 0.192, 0.136, 8, 0.529, 0.284, 0.465, 0.262, 0.276, 8, 0.526, 0.313, 0.482, 0.206, 0.239, 6, 0.517, 0.425, 0.497, 0.348, 0.28, 3, 0.458, 0.503, 0.287, 0.253, 0.194]"
21061,"[8, 0.939, 0.33, 0.686, 0.137, 0.152, 5, 0.677, 0.501, 0.53, 0.25, 0.129, 2, 0.626, 0.488, 0.393, 0.345, 0.35, 6, 0.259, 0.493, 0.528, 0.284, 0.121]"
56351,"[9, 0.874, 0.534, 0.902, 0.197, 0.114, 7, 0.564, 0.495, 0.511, 0.34, 0.635, 4, 0.301, 0.5, 0.578, 0.301, 0.49]"
27353,"[4, 0.994, 0.434, 0.653, 0.324, 0.446, 2, 0.891, 0.395, 0.318, 0.311, 0.297, 3, 0.849, 0.447, 0.309, 0.19, 0.26, 9, 0.584, 0.408, 0.918, 0.177, 0.115]"
105861,"[4, 0.996, 0.494, 0.66, 0.259, 0.383, 2, 0.704, 0.502, 0.339, 0.34, 0.308, 9, 0.683, 0.499, 0.911, 0.159, 0.146]"
66193,"[9, 0.819, 0.488, 0.906, 0.181, 0.1, 2, 0.736, 0.465, 0.354, 0.471, 0.296, 2, 0.708, 0.341, 0.347, 0.23, 0.275, 4, 0.682, 0.498, 0.691, 0.24, 0.342, 3, 0.494, 0.515, 0.38, 0.354, 0.308, 3, 0.4, 0.527, 0.346, 0.307, 0.227, 2, 0.265, 0.509, 0.378, 0.368, 0.317]"
169934,"[3, 0.811, 0.479, 0.295, 0.249, 0.172, 6, 0.793, 0.484, 0.483, 0.319, 0.243, 9, 0.696, 0.493, 0.9, 0.098, 0.087]"
10084,"[2, 0.895, 0.426, 0.289, 0.36, 0.234, 6, 0.774, 0.453, 0.466, 0.295, 0.158, 3, 0.571, 0.429, 0.307, 0.118, 0.182, 3, 0.515, 0.509, 0.292, 0.177, 0.217, 9, 0.49, 0.42, 0.91, 0.126, 0.122, 8, 0.297, 0.3, 0.488, 0.1, 0.105, 5, 0.25, 0.454, 0.463, 0.286, 0.166]"
38150,"[2, 0.915, 0.456, 0.381, 0.456, 0.363, 6, 0.753, 0.457, 0.511, 0.262, 0.178, 9, 0.535, 0.443, 0.915, 0.148, 0.078, 8, 0.432, 0.345, 0.474, 0.138, 0.131, 4, 0.382, 0.456, 0.753, 0.237, 0.345, 3, 0.268, 0.449, 0.34, 0.174, 0.154]"
49708,"[6, 0.844, 0.447, 0.486, 0.273, 0.184, 3, 0.793, 0.433, 0.304, 0.442, 0.207, 5, 0.499, 0.451, 0.485, 0.274, 0.197, 9, 0.495, 0.463, 0.878, 0.155, 0.119, 3, 0.371, 0.455, 0.299, 0.277, 0.2]"
187484,"[4, 0.995, 0.55, 0.638, 0.266, 0.439, 3, 0.627, 0.556, 0.349, 0.357, 0.219, 9, 0.595, 0.579, 0.92, 0.17, 0.152, 9, 0.537, 0.575, 0.89, 0.161, 0.098, 8, 0.263, 0.403, 0.601, 0.093, 0.158]"
3405,"[9, 0.696, 0.631, 0.914, 0.195, 0.121, 8, 0.487, 0.437, 0.548, 0.107, 0.175, 6, 0.346, 0.601, 0.588, 0.247, 0.141, 3, 0.312, 0.584, 0.388, 0.368, 0.311, 2, 0.301, 0.586, 0.388, 0.363, 0.31]"
97591,"[6, 0.797, 0.45, 0.464, 0.435, 0.21, 3, 0.773, 0.534, 0.269, 0.378, 0.196, 9, 0.385, 0.455, 0.939, 0.123, 0.068, 9, 0.362, 0.458, 0.9, 0.134, 0.144]"
176747,"[7, 0.985, 0.225, 0.445, 0.4, 0.525, 9, 0.861, 0.25, 0.906, 0.204, 0.135]"
147906,"[9, 0.717, 0.495, 0.954, 0.199, 0.087, 6, 0.716, 0.451, 0.511, 0.316, 0.32, 3, 0.442, 0.471, 0.275, 0.239, 0.181, 3, 0.273, 0.471, 0.272, 0.326, 0.191]"
51534,"[4, 0.982, 0.49, 0.629, 0.343, 0.44, 3, 0.77, 0.501, 0.286, 0.333, 0.219, 9, 0.611, 0.459, 0.943, 0.285, 0.097]"
1495,"[7, 0.782, 0.494, 0.35, 0.292, 0.378, 3, 0.465, 0.498, 0.28, 0.255, 0.25, 9, 0.411, 0.458, 0.896, 0.201, 0.178, 2, 0.354, 0.554, 0.257, 0.412, 0.228, 7, 0.316, 0.557, 0.342, 0.429, 0.384]"
118582,"[6, 0.93, 0.529, 0.521, 0.33, 0.244, 3, 0.495, 0.512, 0.319, 0.335, 0.144]"
150850,"[4, 0.758, 0.461, 0.573, 0.29, 0.414, 3, 0.701, 0.433, 0.284, 0.399, 0.205, 9, 0.47, 0.484, 0.921, 0.154, 0.129, 8, 0.462, 0.632, 0.636, 0.092, 0.182, 6, 0.396, 0.461, 0.574, 0.285, 0.417, 3, 0.265, 0.479, 0.29, 0.295, 0.178]"
113922,"[9, 0.54, 0.527, 0.917, 0.182, 0.101, 2, 0.466, 0.504, 0.354, 0.396, 0.322, 3, 0.395, 0.508, 0.361, 0.381, 0.328, 5, 0.316, 0.525, 0.509, 0.285, 0.08]"
104193,"[8, 0.932, 0.633, 0.693, 0.154, 0.187, 3, 0.831, 0.496, 0.355, 0.314, 0.186, 6, 0.71, 0.479, 0.536, 0.29, 0.228, 9, 0.269, 0.494, 0.925, 0.248, 0.145]"
2409,"[6, 0.792, 0.454, 0.559, 0.341, 0.205, 9, 0.398, 0.499, 0.914, 0.107, 0.087, 7, 0.305, 0.452, 0.524, 0.336, 0.282]"
175802,"[6, 0.934, 0.432, 0.507, 0.322, 0.263, 9, 0.806, 0.474, 0.956, 0.219, 0.085, 3, 0.403, 0.465, 0.28, 0.255, 0.198, 7, 0.273, 0.434, 0.406, 0.339, 0.448]"
105653,"[6, 0.728, 0.539, 0.505, 0.328, 0.223, 9, 0.582, 0.495, 0.88, 0.248, 0.083, 3, 0.485, 0.538, 0.346, 0.258, 0.126, 5, 0.333, 0.538, 0.508, 0.308, 0.219]"
37584,"[3, 0.712, 0.569, 0.291, 0.436, 0.245, 6, 0.666, 0.535, 0.494, 0.316, 0.211, 9, 0.653, 0.547, 0.916, 0.189, 0.147]"
58068,"[8, 0.697, 0.387, 0.718, 0.185, 0.158, 2, 0.66, 0.549, 0.298, 0.43, 0.278, 9, 0.648, 0.491, 0.936, 0.207, 0.103, 6, 0.615, 0.535, 0.419, 0.251, 0.222, 3, 0.382, 0.552, 0.266, 0.145, 0.145]"
190705,"[9, 0.51, 0.544, 0.904, 0.174, 0.114, 8, 0.469, 0.582, 0.53, 0.328, 0.29]"
14613,"[6, 0.866, 0.51, 0.538, 0.339, 0.333, 3, 0.653, 0.584, 0.288, 0.422, 0.205, 9, 0.369, 0.516, 0.887, 0.097, 0.072]"
186123,"[4, 0.867, 0.476, 0.685, 0.223, 0.395, 8, 0.654, 0.638, 0.513, 0.211, 0.295, 8, 0.648, 0.639, 0.561, 0.207, 0.199, 2, 0.551, 0.487, 0.401, 0.317, 0.27, 3, 0.49, 0.507, 0.392, 0.197, 0.224]"
81466,"[7, 0.972, 0.533, 0.391, 0.303, 0.394, 8, 0.891, 0.368, 0.621, 0.185, 0.194, 9, 0.646, 0.5, 0.92, 0.157, 0.131, 8, 0.3, 0.416, 0.634, 0.284, 0.185, 4, 0.262, 0.51, 0.72, 0.218, 0.304]"
20981,"[3, 0.665, 0.514, 0.33, 0.378, 0.289, 9, 0.506, 0.456, 0.901, 0.14, 0.084, 5, 0.496, 0.48, 0.519, 0.283, 0.12, 6, 0.301, 0.477, 0.521, 0.285, 0.113]"
183366,"[4, 0.979, 0.469, 0.676, 0.266, 0.338, 2, 0.954, 0.496, 0.384, 0.376, 0.315, 9, 0.785, 0.483, 0.89, 0.177, 0.123, 8, 0.65, 0.324, 0.676, 0.141, 0.221, 3, 0.29, 0.413, 0.382, 0.19, 0.294]"
165390,"[2, 0.987, 0.523, 0.389, 0.614, 0.49, 2, 0.699, 0.503, 0.329, 0.536, 0.374, 9, 0.567, 0.484, 0.936, 0.187, 0.105, 3, 0.429, 0.511, 0.373, 0.181, 0.355, 7, 0.308, 0.414, 0.388, 0.379, 0.477, 8, 0.297, 0.677, 0.532, 0.299, 0.224, 3, 0.288, 0.627, 0.32, 0.178, 0.269]"
184668,"[6, 0.858, 0.468, 0.464, 0.275, 0.166, 2, 0.832, 0.52, 0.332, 0.52, 0.319, 5, 0.798, 0.468, 0.462, 0.271, 0.162, 9, 0.766, 0.471, 0.894, 0.154, 0.111, 8, 0.543, 0.308, 0.659, 0.126, 0.079, 8, 0.497, 0.306, 0.583, 0.131, 0.23, 8, 0.431, 0.299, 0.558, 0.11, 0.183, 3, 0.286, 0.52, 0.32, 0.528, 0.29]"
34,"[7, 0.529, 0.376, 0.483, 0.343, 0.374, 9, 0.459, 0.308, 0.908, 0.378, 0.113, 8, 0.315, 0.173, 0.634, 0.125, 0.233, 8, 0.288, 0.164, 0.646, 0.133, 0.304]"
18525,"[6, 0.934, 0.441, 0.539, 0.404, 0.369, 3, 0.749, 0.484, 0.277, 0.393, 0.181, 9, 0.565, 0.491, 0.909, 0.198, 0.138, 8, 0.56, 0.584, 0.478, 0.199, 0.149]"
90855,"[2, 0.86, 0.473, 0.351, 0.361, 0.245, 6, 0.778, 0.468, 0.479, 0.347, 0.218, 3, 0.714, 0.474, 0.325, 0.167, 0.132, 9, 0.643, 0.51, 0.865, 0.155, 0.065, 9, 0.296, 0.507, 0.853, 0.159, 0.083, 5, 0.275, 0.472, 0.482, 0.34, 0.223]"
189227,"[6, 0.706, 0.531, 0.448, 0.296, 0.158, 5, 0.664, 0.528, 0.446, 0.312, 0.161, 9, 0.633, 0.53, 0.918, 0.119, 0.139, 3, 0.529, 0.525, 0.285, 0.275, 0.262, 7, 0.292, 0.534, 0.346, 0.306, 0.356]"
79881,"[9, 0.875, 0.509, 0.919, 0.226, 0.148, 3, 0.777, 0.494, 0.296, 0.391, 0.243, 3, 0.514, 0.517, 0.304, 0.304, 0.217, 6, 0.442, 0.493, 0.464, 0.295, 0.172]"
85649,"[4, 0.97, 0.49, 0.632, 0.304, 0.505, 3, 0.763, 0.472, 0.302, 0.498, 0.196, 9, 0.414, 0.549, 0.886, 0.104, 0.068, 3, 0.366, 0.513, 0.299, 0.291, 0.191, 5, 0.26, 0.487, 0.472, 0.291, 0.192]"
190057,"[9, 0.624, 0.598, 0.888, 0.16, 0.125, 2, 0.356, 0.578, 0.337, 0.276, 0.246, 3, 0.297, 0.577, 0.334, 0.278, 0.253, 4, 0.295, 0.557, 0.662, 0.231, 0.36]"
32380,"[8, 0.774, 0.254, 0.756, 0.312, 0.372, 7, 0.751, 0.441, 0.417, 0.337, 0.357, 2, 0.636, 0.432, 0.39, 0.395, 0.349, 8, 0.373, 0.261, 0.8, 0.323, 0.267]"
168950,"[7, 0.959, 0.494, 0.415, 0.337, 0.433]"
187833,"[2, 0.825, 0.546, 0.452, 0.453, 0.519, 8, 0.691, 0.339, 0.7, 0.156, 0.122, 9, 0.413, 0.495, 0.884, 0.156, 0.177, 4, 0.332, 0.515, 0.717, 0.212, 0.223]"
3396,"[8, 0.841, 0.278, 0.584, 0.17, 0.16, 6, 0.735, 0.456, 0.526, 0.298, 0.184, 3, 0.709, 0.444, 0.356, 0.224, 0.177, 9, 0.577, 0.503, 0.938, 0.136, 0.119, 5, 0.514, 0.455, 0.522, 0.3, 0.195, 3, 0.463, 0.478, 0.367, 0.327, 0.194]"
171738,"[4, 0.961, 0.478, 0.668, 0.302, 0.574, 3, 0.699, 0.527, 0.293, 0.245, 0.153, 9, 0.602, 0.451, 0.964, 0.18, 0.055, 8, 0.554, 0.318, 0.473, 0.176, 0.175]"
175372,"[7, 0.933, 0.559, 0.402, 0.333, 0.385, 8, 0.637, 0.269, 0.712, 0.264, 0.331, 9, 0.525, 0.504, 0.863, 0.23, 0.219, 8, 0.505, 0.267, 0.754, 0.26, 0.234, 9, 0.433, 0.502, 0.918, 0.217, 0.113]"
117111,"[6, 0.803, 0.618, 0.641, 0.263, 0.227, 9, 0.563, 0.638, 0.935, 0.124, 0.073, 3, 0.562, 0.611, 0.448, 0.245, 0.184, 3, 0.512, 0.642, 0.468, 0.309, 0.236, 9, 0.334, 0.636, 0.922, 0.131, 0.103, 2, 0.306, 0.646, 0.479, 0.311, 0.255]"
14969,"[4, 0.999, 0.465, 0.676, 0.283, 0.543, 3, 0.782, 0.497, 0.307, 0.328, 0.224, 9, 0.478, 0.503, 0.964, 0.168, 0.071]"
154943,"[4, 0.495, 0.702, 0.734, 0.331, 0.45, 6, 0.3, 0.63, 0.415, 0.447, 0.238]"
1880,"[6, 0.808, 0.502, 0.497, 0.307, 0.161, 5, 0.595, 0.502, 0.499, 0.303, 0.168, 9, 0.56, 0.547, 0.913, 0.202, 0.133, 8, 0.465, 0.326, 0.565, 0.189, 0.092, 3, 0.39, 0.501, 0.322, 0.349, 0.284]"
112680,"[9, 0.797, 0.636, 0.938, 0.212, 0.123, 6, 0.757, 0.712, 0.537, 0.299, 0.239, 3, 0.389, 0.644, 0.349, 0.33, 0.229]"
109746,"[6, 0.889, 0.56, 0.485, 0.256, 0.203, 2, 0.826, 0.541, 0.35, 0.427, 0.289, 9, 0.74, 0.534, 0.854, 0.194, 0.097]"
86522,"[7, 0.949, 0.528, 0.355, 0.267, 0.334, 4, 0.772, 0.509, 0.667, 0.234, 0.306, 9, 0.537, 0.511, 0.858, 0.134, 0.09, 2, 0.432, 0.522, 0.34, 0.303, 0.322]"
119093,"[9, 0.756, 0.48, 0.904, 0.162, 0.098, 3, 0.674, 0.496, 0.321, 0.286, 0.236, 6, 0.667, 0.486, 0.492, 0.277, 0.15, 5, 0.579, 0.49, 0.493, 0.28, 0.146]"
139559,"[4, 0.991, 0.543, 0.629, 0.305, 0.464, 2, 0.806, 0.506, 0.376, 0.49, 0.457, 4, 0.654, 0.687, 0.662, 0.595, 0.537, 9, 0.599, 0.514, 0.889, 0.161, 0.106, 3, 0.407, 0.525, 0.295, 0.238, 0.238, 4, 0.256, 0.709, 0.747, 0.583, 0.502]"
186514,"[6, 0.899, 0.505, 0.484, 0.291, 0.283, 9, 0.658, 0.528, 0.877, 0.208, 0.158, 3, 0.6, 0.496, 0.292, 0.383, 0.24, 3, 0.321, 0.448, 0.263, 0.294, 0.178]"
28216,"[9, 0.758, 0.42, 0.934, 0.172, 0.129, 2, 0.564, 0.412, 0.375, 0.581, 0.296, 7, 0.421, 0.421, 0.436, 0.432, 0.422]"
60472,"[9, 0.93, 0.456, 0.871, 0.209, 0.086, 7, 0.927, 0.479, 0.42, 0.323, 0.392, 8, 0.868, 0.709, 0.632, 0.15, 0.221, 2, 0.363, 0.478, 0.34, 0.314, 0.251, 6, 0.28, 0.482, 0.506, 0.319, 0.219]"
1361,"[3, 0.891, 0.501, 0.296, 0.179, 0.155, 2, 0.86, 0.523, 0.359, 0.395, 0.283, 6, 0.85, 0.509, 0.462, 0.285, 0.208, 8, 0.625, 0.459, 0.869, 0.161, 0.165, 9, 0.298, 0.463, 0.866, 0.156, 0.17]"
192306,"[8, 0.751, 0.284, 0.64, 0.107, 0.157, 6, 0.724, 0.462, 0.477, 0.263, 0.236, 3, 0.662, 0.453, 0.287, 0.305, 0.193, 9, 0.417, 0.463, 0.889, 0.31, 0.095, 9, 0.332, 0.464, 0.907, 0.31, 0.088, 8, 0.293, 0.322, 0.626, 0.18, 0.2]"
114150,"[7, 0.89, 0.464, 0.393, 0.304, 0.363, 9, 0.362, 0.538, 0.833, 0.274, 0.224, 2, 0.361, 0.468, 0.36, 0.293, 0.333]"
79342,"[8, 0.944, 0.626, 0.598, 0.299, 0.241, 8, 0.522, 0.628, 0.631, 0.305, 0.168, 8, 0.411, 0.165, 0.641, 0.209, 0.099, 7, 0.361, 0.46, 0.378, 0.302, 0.393, 8, 0.291, 0.616, 0.583, 0.294, 0.331]"
91366,"[6, 0.82, 0.452, 0.458, 0.343, 0.266, 9, 0.659, 0.436, 0.919, 0.183, 0.11]"
84523,"[4, 0.995, 0.5, 0.636, 0.263, 0.439, 9, 0.648, 0.522, 0.889, 0.156, 0.126, 3, 0.528, 0.495, 0.34, 0.276, 0.21]"
27901,"[4, 0.962, 0.544, 0.654, 0.296, 0.573, 9, 0.396, 0.504, 0.936, 0.175, 0.049, 3, 0.388, 0.53, 0.315, 0.276, 0.198]"
71395,"[3, 0.543, 0.531, 0.333, 0.358, 0.332, 4, 0.391, 0.548, 0.642, 0.26, 0.451, 9, 0.328, 0.546, 0.917, 0.127, 0.151, 8, 0.322, 0.398, 0.502, 0.188, 0.157]"
183103,"[3, 0.797, 0.577, 0.307, 0.225, 0.183, 6, 0.671, 0.581, 0.497, 0.514, 0.228, 8, 0.452, 0.504, 0.468, 0.392, 0.295, 9, 0.336, 0.569, 0.934, 0.129, 0.101, 8, 0.287, 0.414, 0.466, 0.217, 0.269, 3, 0.285, 0.619, 0.315, 0.361, 0.254, 7, 0.275, 0.565, 0.405, 0.532, 0.401]"
99557,"[2, 0.958, 0.457, 0.361, 0.356, 0.368, 9, 0.803, 0.492, 0.893, 0.182, 0.143, 6, 0.726, 0.474, 0.476, 0.299, 0.24, 3, 0.416, 0.473, 0.301, 0.075, 0.148]"
93834,"[6, 0.958, 0.577, 0.518, 0.244, 0.153, 3, 0.589, 0.582, 0.379, 0.214, 0.155]"
